"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"07/01/2023";"2000";"27,7";"28,5";"27,4";"";"";"";"";"";"";"1012,6";"1012,8";"1012,6";"3,7";"79,0";"7,7";"607,80";"0,0"
"07/01/2023";"2100";"26,8";"27,6";"26,8";"";"";"";"";"";"";"1012,8";"1012,8";"1012,6";"2,9";"75,0";"6,3";"204,30";"0,0"
"07/01/2023";"2200";"26,6";"26,8";"26,6";"";"";"";"";"";"";"1013,2";"1013,2";"1012,7";"3,0";"75,0";"6,2";"";"0,0"
"07/01/2023";"2300";"26,6";"26,7";"26,5";"";"";"";"";"";"";"1013,8";"1013,8";"1013,2";"3,5";"74,0";"6,6";"";"0,0"
"08/01/2023";"0000";"26,6";"26,6";"26,5";"";"";"";"";"";"";"1014,3";"1014,4";"1013,7";"3,5";"78,0";"6,6";"";"0,0"
"08/01/2023";"0100";"26,5";"26,6";"26,4";"";"";"";"";"";"";"1014,6";"1014,6";"1014,3";"3,0";"76,0";"5,9";"";"0,0"
"08/01/2023";"0200";"26,4";"26,5";"26,4";"";"";"";"";"";"";"1014,3";"1014,6";"1014,3";"2,9";"68,0";"6,3";"";"0,0"
"08/01/2023";"0300";"26,2";"26,5";"26,2";"";"";"";"";"";"";"1013,8";"1014,3";"1013,8";"2,9";"65,0";"6,0";"";"0,0"
"08/01/2023";"0400";"26,1";"26,4";"26,1";"";"";"";"";"";"";"1013,4";"1013,8";"1013,4";"2,8";"66,0";"6,1";"";"0,0"
"08/01/2023";"0500";"26,0";"26,3";"26,0";"";"";"";"";"";"";"1013,4";"1013,4";"1013,2";"2,4";"54,0";"5,3";"";"0,0"
"08/01/2023";"0600";"25,3";"26,1";"25,3";"";"";"";"";"";"";"1013,3";"1013,4";"1013,2";"1,4";"25,0";"5,3";"";"0,0"
"08/01/2023";"0700";"25,4";"25,4";"25,1";"";"";"";"";"";"";"1013,2";"1013,4";"1013,1";"1,8";"34,0";"3,0";"";"0,0"
"08/01/2023";"0800";"24,9";"25,4";"24,9";"";"";"";"";"";"";"1013,6";"1013,6";"1013,2";"2,2";"33,0";"3,9";"";"0,0"
"08/01/2023";"0900";"25,2";"25,2";"24,8";"";"";"";"";"";"";"1014,0";"1014,0";"1013,6";"2,2";"27,0";"4,6";"57,20";"0,0"
"08/01/2023";"1000";"26,3";"26,4";"25,2";"";"";"";"";"";"";"1014,6";"1014,6";"1014,0";"2,6";"33,0";"5,2";"621,90";"0,0"
"08/01/2023";"1100";"28,1";"28,2";"26,3";"";"";"";"";"";"";"1015,2";"1015,2";"1014,6";"3,0";"44,0";"6,1";"1497,70";"0,0"
"08/01/2023";"1200";"28,6";"28,8";"27,7";"";"";"";"";"";"";"1015,5";"1015,5";"1015,2";"4,0";"63,0";"7,5";"2086,20";"0,0"
"08/01/2023";"1300";"29,2";"29,4";"28,3";"";"";"";"";"";"";"1015,5";"1015,7";"1015,5";"3,9";"59,0";"7,5";"2569,50";"0,0"
"08/01/2023";"1400";"29,0";"29,9";"28,4";"";"";"";"";"";"";"1015,3";"1015,5";"1015,2";"4,4";"67,0";"7,3";"2824,90";"0,0"
"08/01/2023";"1500";"29,0";"29,7";"28,6";"";"";"";"";"";"";"1014,7";"1015,3";"1014,7";"4,4";"79,0";"7,7";"2986,50";"0,0"
"08/01/2023";"1600";"29,3";"29,8";"28,5";"";"";"";"";"";"";"1014,0";"1014,7";"1013,9";"4,4";"78,0";"8,0";"3000,40";"0,0"
"08/01/2023";"1700";"29,1";"29,5";"28,5";"";"";"";"";"";"";"1013,3";"1014,0";"1013,3";"4,6";"73,0";"7,2";"2778,50";"0,0"
"08/01/2023";"1800";"28,6";"29,5";"28,2";"";"";"";"";"";"";"1012,7";"1013,3";"1012,6";"4,3";"78,0";"7,8";"2303,70";"0,0"
"08/01/2023";"1900";"28,2";"28,6";"28,1";"";"";"";"";"";"";"1012,3";"1012,7";"1012,2";"4,3";"78,0";"7,3";"1625,90";"0,0"
"08/01/2023";"2000";"27,7";"28,5";"27,7";"";"";"";"";"";"";"1012,4";"1012,4";"1012,2";"4,2";"80,0";"7,5";"894,70";"0,0"
"08/01/2023";"2100";"26,9";"27,8";"26,9";"";"";"";"";"";"";"1012,6";"1012,7";"1012,3";"3,7";"76,0";"7,7";"144,50";"0,0"
"08/01/2023";"2200";"26,8";"26,9";"26,7";"";"";"";"";"";"";"1013,2";"1013,3";"1012,6";"3,8";"73,0";"7,7";"";"0,0"
"08/01/2023";"2300";"26,6";"26,9";"26,6";"";"";"";"";"";"";"1013,8";"1013,9";"1013,2";"3,2";"74,0";"6,8";"";"0,0"
"09/01/2023";"0000";"26,7";"26,7";"26,5";"";"";"";"";"";"";"1014,4";"1014,4";"1013,8";"3,5";"74,0";"6,8";"";"0,0"
"09/01/2023";"0100";"26,5";"26,7";"26,5";"";"";"";"";"";"";"1014,7";"1014,7";"1014,4";"2,8";"73,0";"6,0";"";"0,0"
"09/01/2023";"0200";"26,3";"26,5";"26,3";"";"";"";"";"";"";"1014,6";"1014,8";"1014,6";"2,6";"69,0";"5,7";"";"0,0"
"09/01/2023";"0300";"26,2";"26,4";"26,2";"";"";"";"";"";"";"1014,1";"1014,7";"1014,1";"2,6";"71,0";"5,4";"";"0,0"
"09/01/2023";"0400";"26,0";"26,3";"26,0";"";"";"";"";"";"";"1013,7";"1014,1";"1013,7";"2,3";"58,0";"5,1";"";"0,0"
"09/01/2023";"0500";"25,5";"26,1";"25,5";"";"";"";"";"";"";"1013,3";"1013,7";"1013,3";"2,0";"23,0";"5,1";"";"0,0"
"09/01/2023";"0600";"25,3";"25,5";"25,0";"";"";"";"";"";"";"1013,2";"1013,3";"1013,0";"1,8";"30,0";"3,6";"";"0,0"
"09/01/2023";"0700";"24,9";"25,4";"24,9";"";"";"";"";"";"";"1013,1";"1013,2";"1013,0";"2,0";"37,0";"4,8";"";"0,0"
"09/01/2023";"0800";"24,7";"24,9";"24,7";"";"";"";"";"";"";"1013,5";"1013,5";"1013,1";"1,9";"34,0";"3,4";"";"0,0"
"09/01/2023";"0900";"25,0";"25,1";"24,5";"";"";"";"";"";"";"1014,1";"1014,1";"1013,5";"2,3";"30,0";"3,8";"48,70";"0,0"
"09/01/2023";"1000";"26,5";"26,6";"25,0";"";"";"";"";"";"";"1014,6";"1014,6";"1014,1";"2,3";"29,0";"4,5";"613,50";"0,0"
"09/01/2023";"1100";"27,9";"28,2";"26,5";"";"";"";"";"";"";"1015,1";"1015,1";"1014,6";"3,9";"54,0";"6,9";"1512,70";"0,0"
"09/01/2023";"1200";"28,4";"29,0";"27,7";"";"";"";"";"";"";"1015,5";"1015,5";"1015,0";"3,7";"60,0";"7,2";"2141,80";"0,0"
"09/01/2023";"1300";"29,0";"29,6";"28,4";"";"";"";"";"";"";"1015,5";"1015,6";"1015,4";"4,1";"83,0";"7,1";"2587,40";"0,0"
"09/01/2023";"1400";"28,7";"29,7";"28,6";"";"";"";"";"";"";"1015,1";"1015,6";"1015,1";"4,3";"82,0";"7,1";"2865,70";"0,0"
"09/01/2023";"1500";"28,4";"29,2";"28,4";"";"";"";"";"";"";"1014,4";"1015,1";"1014,4";"4,2";"75,0";"6,9";"2978,60";"0,0"
"09/01/2023";"1600";"28,6";"29,3";"28,4";"";"";"";"";"";"";"1013,8";"1014,4";"1013,7";"4,0";"77,0";"7,4";"2998,20";"0,0"
"09/01/2023";"1700";"29,0";"29,2";"28,4";"";"";"";"";"";"";"1013,1";"1013,8";"1013,0";"4,1";"77,0";"7,6";"2778,20";"0,0"
"09/01/2023";"1800";"29,0";"29,5";"28,4";"";"";"";"";"";"";"1012,2";"1013,1";"1012,2";"4,0";"77,0";"7,7";"2301,20";"0,0"
"09/01/2023";"1900";"28,4";"29,0";"28,3";"";"";"";"";"";"";"1012,0";"1012,2";"1011,8";"4,3";"80,0";"7,7";"1651,60";"0,0"
"09/01/2023";"2000";"27,7";"28,6";"27,7";"";"";"";"";"";"";"1012,1";"1012,2";"1011,8";"4,2";"80,0";"7,7";"909,00";"0,0"
"09/01/2023";"2100";"27,2";"27,7";"27,1";"";"";"";"";"";"";"1012,5";"1012,5";"1012,1";"3,8";"81,0";"7,0";"179,90";"0,0"
"09/01/2023";"2200";"26,9";"27,2";"26,9";"";"";"";"";"";"";"1013,1";"1013,1";"1012,5";"3,5";"77,0";"6,2";"";"0,0"
"09/01/2023";"2300";"26,9";"27,0";"26,9";"";"";"";"";"";"";"1013,5";"1013,6";"1013,1";"4,1";"80,0";"7,7";"";"0,0"
"10/01/2023";"0000";"26,9";"27,0";"26,8";"";"";"";"";"";"";"1014,0";"1014,1";"1013,5";"3,6";"80,0";"7,6";"";"0,0"
"10/01/2023";"0100";"27,0";"27,1";"26,9";"";"";"";"";"";"";"1014,6";"1014,6";"1014,0";"3,7";"63,0";"7,4";"";"0,0"
"10/01/2023";"0200";"26,9";"27,0";"26,8";"";"";"";"";"";"";"1014,6";"1014,7";"1014,5";"3,9";"53,0";"7,4";"";"0,0"
"10/01/2023";"0300";"26,6";"26,9";"26,6";"";"";"";"";"";"";"1014,1";"1014,6";"1014,1";"3,9";"52,0";"7,2";"";"0,0"
"10/01/2023";"0400";"26,4";"26,7";"26,4";"";"";"";"";"";"";"1013,6";"1014,1";"1013,6";"3,2";"61,0";"7,0";"";"0,0"
"10/01/2023";"0500";"25,6";"26,5";"25,5";"";"";"";"";"";"";"1013,3";"1013,6";"1013,2";"2,3";"26,0";"6,0";"";"0,0"
"10/01/2023";"0600";"25,2";"25,6";"25,2";"";"";"";"";"";"";"1013,4";"1013,4";"1013,2";"2,0";"26,0";"4,4";"";"0,0"
"10/01/2023";"0700";"25,1";"25,2";"25,1";"";"";"";"";"";"";"1013,4";"1013,4";"1013,3";"2,3";"28,0";"3,9";"";"0,0"
"10/01/2023";"0800";"24,9";"25,2";"24,9";"";"";"";"";"";"";"1013,8";"1013,8";"1013,4";"2,4";"26,0";"5,3";"";"0,0"
"10/01/2023";"0900";"25,1";"25,1";"24,9";"";"";"";"";"";"";"1014,4";"1014,4";"1013,8";"2,8";"30,0";"5,1";"62,20";"0,0"
"10/01/2023";"1000";"26,9";"26,9";"25,1";"";"";"";"";"";"";"1014,8";"1014,8";"1014,4";"2,6";"40,0";"5,2";"596,10";"0,0"
"10/01/2023";"1100";"28,2";"28,3";"26,6";"";"";"";"";"";"";"1015,0";"1015,1";"1014,7";"4,5";"59,0";"7,9";"1573,60";"0,0"
"10/01/2023";"1200";"28,8";"29,3";"27,9";"";"";"";"";"";"";"1015,1";"1015,2";"1014,9";"4,4";"57,0";"8,7";"2221,20";"0,0"
"10/01/2023";"1300";"28,9";"30,0";"28,4";"";"";"";"";"";"";"1015,1";"1015,3";"1015,1";"4,2";"85,0";"9,0";"2699,80";"0,0"
"10/01/2023";"1400";"29,0";"29,7";"28,7";"";"";"";"";"";"";"1014,8";"1015,2";"1014,7";"3,9";"80,0";"7,0";"2890,90";"0,0"
"10/01/2023";"1500";"28,9";"29,9";"28,5";"";"";"";"";"";"";"1014,3";"1014,8";"1014,3";"4,8";"82,0";"7,6";"3011,40";"0,0"
"10/01/2023";"1600";"29,3";"29,6";"28,7";"";"";"";"";"";"";"1013,9";"1014,4";"1013,9";"5,0";"81,0";"8,4";"3015,90";"0,0"
"10/01/2023";"1700";"29,1";"29,6";"28,7";"";"";"";"";"";"";"1013,5";"1014,0";"1013,5";"4,2";"80,0";"8,4";"2757,30";"0,0"
"10/01/2023";"1800";"28,7";"29,3";"28,5";"";"";"";"";"";"";"1012,9";"1013,5";"1012,8";"4,7";"80,0";"8,8";"2330,30";"0,0"
"10/01/2023";"1900";"28,1";"28,9";"28,0";"";"";"";"";"";"";"1012,9";"1013,0";"1012,7";"4,6";"80,0";"8,8";"1565,40";"0,0"
"10/01/2023";"2000";"27,5";"28,3";"27,5";"";"";"";"";"";"";"1013,0";"1013,1";"1012,8";"4,4";"83,0";"8,2";"758,10";"0,0"
"10/01/2023";"2100";"27,0";"27,6";"26,9";"";"";"";"";"";"";"1013,4";"1013,4";"1012,9";"4,5";"78,0";"9,4";"204,90";"0,0"
"10/01/2023";"2200";"26,7";"27,0";"26,7";"";"";"";"";"";"";"1013,7";"1013,7";"1013,4";"4,8";"79,0";"7,8";"";"0,0"
"10/01/2023";"2300";"26,5";"26,8";"26,5";"";"";"";"";"";"";"1014,2";"1014,2";"1013,6";"3,9";"77,0";"7,6";"";"0,0"
"11/01/2023";"0000";"26,6";"26,6";"26,4";"";"";"";"";"";"";"1014,6";"1014,7";"1014,1";"4,1";"79,0";"7,7";"";"0,0"
"11/01/2023";"0100";"26,7";"26,7";"26,5";"";"";"";"";"";"";"1014,9";"1015,0";"1014,5";"3,9";"78,0";"7,2";"";"0,0"
"11/01/2023";"0200";"26,5";"26,7";"26,5";"";"";"";"";"";"";"1014,5";"1015,0";"1014,5";"3,9";"79,0";"6,9";"";"0,0"
"11/01/2023";"0300";"26,3";"26,5";"26,3";"";"";"";"";"";"";"1014,3";"1014,5";"1014,2";"3,0";"70,0";"6,9";"";"0,0"
"11/01/2023";"0400";"26,3";"26,4";"26,2";"";"";"";"";"";"";"1013,7";"1014,3";"1013,7";"2,7";"75,0";"6,1";"";"0,0"
"11/01/2023";"0500";"26,3";"26,4";"26,2";"";"";"";"";"";"";"1013,8";"1013,8";"1013,6";"2,6";"60,0";"6,0";"";"0,0"
"11/01/2023";"0600";"26,4";"26,5";"26,3";"";"";"";"";"";"";"1013,6";"1013,8";"1013,6";"2,1";"68,0";"5,0";"";"0,0"
"11/01/2023";"0700";"23,7";"26,4";"23,2";"";"";"";"";"";"";"1013,6";"1013,7";"1013,4";"0,9";"231,0";"9,8";"";"4,0"
"11/01/2023";"0800";"23,9";"24,2";"23,1";"";"";"";"";"";"";"1014,1";"1014,1";"1013,6";"2,8";"35,0";"10,3";"";"1,8"
"11/01/2023";"0900";"24,1";"24,1";"23,5";"";"";"";"";"";"";"1014,5";"1014,5";"1014,0";"1,2";"21,0";"5,2";"52,70";"0,0"
"11/01/2023";"1000";"26,1";"26,1";"24,0";"";"";"";"";"";"";"1014,8";"1014,8";"1014,5";"2,0";"20,0";"3,9";"470,60";"0,0"
"11/01/2023";"1100";"27,6";"27,9";"26,1";"";"";"";"";"";"";"1015,2";"1015,2";"1014,8";"3,5";"58,0";"6,6";"1343,60";"0,0"
"11/01/2023";"1200";"28,3";"28,3";"27,3";"";"";"";"";"";"";"1015,5";"1015,6";"1015,2";"3,5";"64,0";"7,3";"2162,50";"0,0"
"11/01/2023";"1300";"28,7";"28,7";"27,4";"";"";"";"";"";"";"1015,4";"1015,5";"1015,3";"4,2";"62,0";"7,8";"2593,40";"0,0"
"11/01/2023";"1400";"28,6";"29,1";"28,1";"";"";"";"";"";"";"1015,0";"1015,4";"1014,8";"4,9";"67,0";"9,5";"2736,90";"0,0"
"11/01/2023";"1500";"29,1";"29,8";"28,4";"";"";"";"";"";"";"1014,5";"1015,0";"1014,5";"5,2";"78,0";"9,5";"2944,40";"0,0"
"11/01/2023";"1600";"29,3";"29,7";"28,9";"";"";"";"";"";"";"1014,0";"1014,6";"1014,0";"5,4";"80,0";"9,0";"2983,80";"0,0"
"11/01/2023";"1700";"29,1";"29,8";"28,8";"";"";"";"";"";"";"1013,3";"1014,1";"1013,3";"5,2";"81,0";"9,0";"2764,60";"0,0"
"11/01/2023";"1800";"29,0";"29,7";"28,4";"";"";"";"";"";"";"1013,0";"1013,4";"1012,8";"5,2";"80,0";"8,8";"2281,40";"0,0"
"11/01/2023";"1900";"28,5";"29,1";"28,3";"";"";"";"";"";"";"1012,9";"1013,0";"1012,8";"4,6";"81,0";"9,0";"1659,00";"0,0"
"11/01/2023";"2000";"27,8";"28,5";"27,6";"";"";"";"";"";"";"1012,9";"1012,9";"1012,7";"4,8";"81,0";"8,7";"763,30";"0,0"
"11/01/2023";"2100";"27,0";"27,8";"27,0";"";"";"";"";"";"";"1012,8";"1013,0";"1012,7";"4,4";"78,0";"8,5";"199,40";"0,0"
"11/01/2023";"2200";"26,9";"27,1";"26,9";"";"";"";"";"";"";"1013,0";"1013,0";"1012,8";"4,4";"79,0";"7,7";"";"0,0"
"11/01/2023";"2300";"26,8";"26,9";"26,7";"";"";"";"";"";"";"1013,6";"1013,6";"1013,0";"3,9";"81,0";"7,3";"";"0,0"
"12/01/2023";"0000";"26,7";"26,8";"26,6";"";"";"";"";"";"";"1014,1";"1014,1";"1013,5";"3,4";"79,0";"7,0";"";"0,0"
"12/01/2023";"0100";"26,7";"26,7";"26,6";"";"";"";"";"";"";"1014,1";"1014,2";"1014,0";"3,5";"74,0";"6,5";"";"0,0"
"12/01/2023";"0200";"26,5";"26,7";"26,4";"";"";"";"";"";"";"1013,9";"1014,2";"1013,9";"2,8";"77,0";"7,9";"";"0,0"
"12/01/2023";"0300";"26,4";"26,6";"26,3";"";"";"";"";"";"";"1013,7";"1014,0";"1013,5";"2,8";"72,0";"6,0";"";"0,0"
"12/01/2023";"0400";"26,3";"26,4";"26,3";"";"";"";"";"";"";"1013,4";"1013,7";"1013,4";"2,8";"75,0";"5,6";"";"0,0"
"12/01/2023";"0500";"26,3";"26,4";"26,2";"";"";"";"";"";"";"1013,0";"1013,4";"1012,9";"3,0";"71,0";"6,5";"";"0,0"
"12/01/2023";"0600";"26,1";"26,3";"26,1";"";"";"";"";"";"";"1013,0";"1013,1";"1012,9";"2,3";"69,0";"6,5";"";"0,0"
"12/01/2023";"0700";"26,2";"26,3";"26,0";"";"";"";"";"";"";"1012,9";"1013,0";"1012,8";"2,5";"67,0";"5,5";"";"0,0"
"12/01/2023";"0800";"25,8";"26,4";"25,8";"";"";"";"";"";"";"1013,5";"1013,5";"1012,9";"4,0";"57,0";"7,5";"";"0,0"
"12/01/2023";"0900";"25,6";"25,8";"25,1";"";"";"";"";"";"";"1013,6";"1013,6";"1013,5";"1,4";"36,0";"7,5";"47,90";"0,0"
"12/01/2023";"1000";"25,9";"26,2";"25,6";"";"";"";"";"";"";"1014,1";"1014,1";"1013,6";"1,9";"47,0";"3,7";"315,30";"0,0"
"12/01/2023";"1100";"27,8";"28,2";"25,9";"";"";"";"";"";"";"1014,3";"1014,4";"1014,1";"2,9";"57,0";"5,5";"1514,70";"0,0"
"12/01/2023";"1200";"27,9";"28,5";"27,5";"";"";"";"";"";"";"1014,5";"1014,5";"1014,3";"3,4";"60,0";"6,2";"2017,80";"0,0"
"12/01/2023";"1300";"28,3";"29,2";"27,9";"";"";"";"";"";"";"1014,1";"1014,5";"1014,0";"3,4";"88,0";"5,8";"2582,30";"0,0"
"12/01/2023";"1400";"28,7";"29,4";"28,3";"";"";"";"";"";"";"1013,6";"1014,1";"1013,6";"3,8";"76,0";"6,6";"2851,10";"0,0"
"12/01/2023";"1500";"29,1";"29,4";"28,5";"";"";"";"";"";"";"1013,2";"1013,6";"1013,2";"3,7";"79,0";"6,8";"2983,40";"0,0"
"12/01/2023";"1600";"29,0";"29,7";"28,2";"";"";"";"";"";"";"1012,7";"1013,3";"1012,7";"3,4";"74,0";"6,3";"2886,60";"0,0"
"12/01/2023";"1700";"28,4";"29,4";"28,4";"";"";"";"";"";"";"1012,0";"1012,7";"1012,0";"3,8";"78,0";"6,5";"2768,60";"0,0"
"12/01/2023";"1800";"28,5";"29,3";"28,3";"";"";"";"";"";"";"1011,5";"1012,1";"1011,5";"2,5";"71,0";"6,3";"2296,90";"0,0"
"12/01/2023";"1900";"28,0";"28,8";"27,9";"";"";"";"";"";"";"1011,0";"1011,6";"1010,8";"4,5";"81,0";"7,4";"1675,60";"0,0"
"12/01/2023";"2000";"27,4";"28,2";"27,4";"";"";"";"";"";"";"1011,2";"1011,2";"1010,9";"4,1";"83,0";"8,9";"926,80";"0,0"
"12/01/2023";"2100";"27,0";"27,5";"27,0";"";"";"";"";"";"";"1011,3";"1011,4";"1011,1";"3,9";"77,0";"7,7";"135,80";"0,0"
"12/01/2023";"2200";"26,7";"27,0";"26,6";"";"";"";"";"";"";"1011,7";"1011,7";"1011,3";"3,6";"76,0";"7,9";"";"0,0"
"12/01/2023";"2300";"26,7";"26,7";"26,5";"";"";"";"";"";"";"1012,1";"1012,2";"1011,7";"3,5";"79,0";"7,1";"";"0,0"
"13/01/2023";"0000";"26,8";"26,9";"26,7";"";"";"";"";"";"";"1012,6";"1012,6";"1012,1";"3,6";"78,0";"6,6";"";"0,0"
"13/01/2023";"0100";"26,8";"26,8";"26,7";"";"";"";"";"";"";"1013,0";"1013,0";"1012,6";"3,2";"72,0";"6,3";"";"0,0"
"13/01/2023";"0200";"26,7";"26,9";"26,6";"";"";"";"";"";"";"1012,9";"1013,2";"1012,9";"2,9";"73,0";"6,0";"";"0,0"
"13/01/2023";"0300";"26,6";"26,8";"26,6";"";"";"";"";"";"";"1012,5";"1013,0";"1012,5";"2,6";"64,0";"5,8";"";"0,0"
"13/01/2023";"0400";"26,4";"26,6";"26,4";"";"";"";"";"";"";"1012,0";"1012,5";"1012,0";"2,5";"62,0";"5,0";"";"0,0"
"13/01/2023";"0500";"26,4";"26,5";"26,3";"";"";"";"";"";"";"1011,8";"1012,0";"1011,8";"2,5";"72,0";"4,9";"";"0,0"
"13/01/2023";"0600";"26,3";"26,4";"26,2";"";"";"";"";"";"";"1011,3";"1011,8";"1011,3";"2,8";"70,0";"5,5";"";"0,0"
"13/01/2023";"0700";"26,2";"26,3";"26,1";"";"";"";"";"";"";"1011,5";"1011,5";"1011,1";"2,3";"63,0";"5,8";"";"0,0"
"13/01/2023";"0800";"25,6";"26,4";"25,5";"";"";"";"";"";"";"1011,7";"1011,7";"1011,4";"1,6";"32,0";"5,0";"";"0,0"
"13/01/2023";"0900";"25,6";"25,7";"25,4";"";"";"";"";"";"";"1012,2";"1012,3";"1011,7";"1,3";"32,0";"3,5";"62,50";"0,0"
"13/01/2023";"1000";"26,9";"27,1";"25,6";"";"";"";"";"";"";"1012,6";"1012,6";"1012,2";"1,5";"50,0";"2,7";"521,80";"0,0"
"13/01/2023";"1100";"28,0";"28,6";"26,9";"";"";"";"";"";"";"1013,0";"1013,0";"1012,6";"2,7";"70,0";"5,4";"1489,70";"0,0"
"13/01/2023";"1200";"28,7";"29,1";"27,8";"";"";"";"";"";"";"1013,4";"1013,5";"1013,0";"3,1";"72,0";"5,6";"2183,90";"0,0"
"13/01/2023";"1300";"29,1";"29,7";"28,3";"";"";"";"";"";"";"1013,5";"1013,6";"1013,4";"3,9";"75,0";"6,4";"2580,50";"0,0"
"13/01/2023";"1400";"29,2";"29,8";"28,5";"";"";"";"";"";"";"1013,2";"1013,5";"1013,2";"3,3";"78,0";"6,9";"2893,30";"0,0"
"13/01/2023";"1500";"28,9";"30,2";"28,8";"";"";"";"";"";"";"1012,4";"1013,2";"1012,4";"4,2";"81,0";"7,1";"3014,60";"0,0"
"13/01/2023";"1600";"29,3";"29,8";"28,6";"";"";"";"";"";"";"1012,1";"1012,5";"1012,0";"4,0";"75,0";"7,8";"3031,50";"0,0"
"13/01/2023";"1700";"29,5";"29,9";"28,7";"";"";"";"";"";"";"1011,4";"1012,1";"1011,4";"3,4";"75,0";"7,9";"2818,20";"0,0"
"13/01/2023";"1800";"28,5";"29,5";"28,5";"";"";"";"";"";"";"1010,9";"1011,4";"1010,8";"3,6";"74,0";"8,1";"1832,90";"0,0"
"13/01/2023";"1900";"28,4";"29,1";"28,0";"";"";"";"";"";"";"1010,4";"1010,9";"1010,4";"2,8";"72,0";"7,1";"1251,60";"0,0"
"13/01/2023";"2000";"27,8";"28,4";"27,7";"";"";"";"";"";"";"1010,2";"1010,4";"1010,2";"3,8";"76,0";"7,1";"783,30";"0,0"
"13/01/2023";"2100";"27,2";"27,8";"27,2";"";"";"";"";"";"";"1010,4";"1010,5";"1010,1";"4,0";"78,0";"7,6";"97,60";"0,0"
"13/01/2023";"2200";"27,2";"27,3";"27,1";"";"";"";"";"";"";"1010,9";"1010,9";"1010,4";"4,4";"80,0";"7,7";"";"0,0"
"13/01/2023";"2300";"27,2";"27,2";"27,1";"";"";"";"";"";"";"1011,5";"1011,5";"1010,8";"4,1";"78,0";"7,4";"";"0,0"
"14/01/2023";"0000";"27,0";"27,3";"27,0";"";"";"";"";"";"";"1011,8";"1011,8";"1011,5";"4,1";"77,0";"8,4";"";"0,0"
"14/01/2023";"0100";"27,0";"27,0";"26,9";"";"";"";"";"";"";"1012,1";"1012,1";"1011,7";"3,5";"80,0";"7,0";"";"0,0"
"14/01/2023";"0200";"26,9";"27,0";"26,9";"";"";"";"";"";"";"1011,8";"1012,2";"1011,8";"4,0";"79,0";"7,3";"";"0,0"
"14/01/2023";"0300";"26,9";"27,0";"26,8";"";"";"";"";"";"";"1011,5";"1011,9";"1011,5";"4,1";"80,0";"7,3";"";"0,0"
"14/01/2023";"0400";"26,7";"26,9";"26,6";"";"";"";"";"";"";"1011,4";"1011,6";"1011,4";"3,1";"77,0";"6,8";"";"0,0"
"14/01/2023";"0500";"26,7";"26,8";"26,6";"";"";"";"";"";"";"1011,3";"1011,5";"1011,2";"3,0";"80,0";"5,9";"";"0,0"
"14/01/2023";"0600";"26,5";"26,7";"26,4";"";"";"";"";"";"";"1011,0";"1011,3";"1010,9";"2,5";"66,0";"5,0";"";"0,0"
"14/01/2023";"0700";"26,2";"26,6";"26,1";"";"";"";"";"";"";"1011,2";"1011,3";"1011,0";"3,4";"71,0";"6,8";"";"0,0"
"14/01/2023";"0800";"26,2";"26,4";"26,2";"";"";"";"";"";"";"1012,0";"1012,0";"1011,2";"2,5";"60,0";"6,3";"";"0,0"
"14/01/2023";"0900";"26,7";"26,7";"25,8";"";"";"";"";"";"";"1012,6";"1012,6";"1012,0";"2,5";"63,0";"5,4";"60,70";"0,0"
"14/01/2023";"1000";"28,1";"28,1";"26,7";"";"";"";"";"";"";"1013,1";"1013,2";"1012,6";"2,9";"69,0";"5,9";"501,70";"0,0"
"14/01/2023";"1100";"26,7";"28,4";"25,9";"";"";"";"";"";"";"1013,7";"1013,8";"1013,1";"2,2";"58,0";"6,6";"1124,50";"0,2"
"14/01/2023";"1200";"28,0";"28,5";"26,7";"";"";"";"";"";"";"1013,7";"1013,7";"1013,5";"3,5";"65,0";"6,2";"1640,70";"0,0"
"14/01/2023";"1300";"29,3";"29,4";"27,6";"";"";"";"";"";"";"1014,0";"1014,0";"1013,6";"3,3";"72,0";"6,4";"2367,40";"0,0"
"14/01/2023";"1400";"28,9";"29,8";"28,5";"";"";"";"";"";"";"1013,2";"1014,0";"1013,2";"3,9";"69,0";"6,8";"2903,70";"0,0"
"14/01/2023";"1500";"29,3";"30,1";"28,9";"";"";"";"";"";"";"1012,8";"1013,2";"1012,8";"3,4";"84,0";"6,8";"2771,30";"0,0"
"14/01/2023";"1600";"29,1";"30,1";"28,7";"";"";"";"";"";"";"1012,2";"1012,8";"1012,2";"3,5";"78,0";"6,1";"2962,70";"0,0"
"14/01/2023";"1700";"28,9";"29,4";"28,3";"";"";"";"";"";"";"1011,8";"1012,4";"1011,8";"3,1";"76,0";"6,9";"2387,90";"0,0"
"14/01/2023";"1800";"26,9";"30,2";"26,9";"";"";"";"";"";"";"1011,8";"1011,8";"1011,5";"2,2";"182,0";"6,9";"1616,30";"0,0"
